GEOID20,C_TOT15,C_NHS15,C_AIA15,C_ASN15,C_BLK15,C_NHP15,C_WHT15,C_AIW15,C_ASW15,C_BLW15,C_AIB15,C_2OM15,C_HSP15,CVAP_TOT15,CVAP_NHS15,CVAP_AIA15,CVAP_ASN15,CVAP_BLK15,CVAP_NHP15,CVAP_WHT15,CVAP_AIW15,CVAP_ASW15,CVAP_BLW15,CVAP_AIB15,CVAP_2OM15,CVAP_HSP15
150090311052012,9,10,0,7,0,0,0,0,2,0,0,1,0,8,8,0,6,0,0,0,0,1,0,0,2,0
150090311052013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090311053000,152,152,3,97,0,7,10,0,24,0,0,32,3,109,111,3,72,0,3,12,0,16,0,0,17,1
150090311053001,1019,929,23,591,0,56,83,33,69,0,0,153,83,803,737,24,476,0,23,90,37,74,0,0,97,58
150090311053002,77,62,2,47,0,0,3,0,8,0,0,5,12,61,54,2,43,0,0,3,0,3,0,0,2,5
150090311053003,162,167,0,137,0,2,13,0,13,0,0,9,1,112,114,0,88,0,2,14,0,0,0,0,6,1
150090311053004,390,365,0,359,16,1,13,0,20,0,0,14,10,263,247,0,233,16,1,10,0,0,0,0,8,9
150090311053005,233,232,5,149,0,3,12,0,10,0,0,61,6,187,187,6,124,0,1,10,0,7,0,0,42,4
150090311053006,141,143,0,91,0,1,16,0,12,0,0,15,1,92,94,0,59,0,1,17,0,0,0,0,9,1
150090311053007,97,100,0,78,3,1,11,0,7,0,0,8,1,77,78,0,59,3,0,13,0,0,0,0,6,1
150090311053008,144,137,0,104,6,2,11,0,10,0,0,5,3,91,85,0,61,6,2,10,0,0,0,0,4,3
150090311053009,286,274,6,185,0,17,6,6,10,0,0,47,14,215,206,6,137,0,8,7,7,6,0,0,31,10
150090311053010,116,111,0,90,0,0,7,0,15,0,0,10,2,82,79,0,65,0,1,8,0,0,0,0,4,2
150090311053011,129,125,0,104,0,1,6,0,12,5,0,10,3,88,83,0,63,0,1,6,0,0,5,0,7,3
150090311053012,107,111,0,106,0,0,6,0,2,5,0,7,1,80,82,0,74,0,0,6,0,0,5,0,4,1
150090311053013,113,109,0,95,0,1,0,0,15,0,0,6,2,84,78,0,70,0,1,0,0,0,0,0,3,3
150090311053014,142,147,0,126,0,0,11,0,18,0,0,11,1,96,99,0,83,0,1,11,0,0,0,0,5,1
150090311061000,84,83,0,59,0,1,2,0,0,0,0,21,0,62,60,0,43,0,1,2,0,0,0,0,14,0
150090311061001,701,610,0,395,0,7,29,0,6,0,0,160,94,535,471,0,313,0,7,29,0,0,0,0,108,69
150090311061002,62,54,0,32,0,0,3,0,0,0,0,20,9,48,43,0,27,0,0,3,0,0,0,0,14,5
150090311061003,74,67,0,53,0,1,2,0,0,0,0,12,7,60,54,0,43,0,1,2,0,0,0,0,7,6
150090311061004,143,132,0,109,0,0,2,0,2,0,0,34,9,118,108,0,86,0,0,2,0,0,0,0,30,9
150090311061005,262,226,0,175,0,1,13,1,1,0,0,49,37,194,170,0,123,0,1,12,2,0,0,0,42,27
150090311061006,70,64,0,52,0,0,1,0,1,0,0,16,6,58,53,0,39,0,0,1,0,0,0,0,19,3
150090311061007,175,159,10,103,0,1,17,0,1,0,0,29,15,147,134,10,85,0,1,16,0,0,0,0,23,12
150090311061008,359,322,0,201,0,3,26,6,4,0,0,84,37,305,272,0,171,0,3,26,4,0,0,0,69,35
150090311061009,194,178,0,117,0,1,25,1,0,0,0,22,15,190,172,0,107,0,1,28,2,0,0,0,19,17
150090311061010,52,51,0,35,0,0,4,0,1,0,0,16,1,39,37,0,25,0,0,4,0,0,0,0,10,0
150090311061011,48,43,0,27,0,0,3,1,1,0,0,11,5,41,36,0,23,0,0,4,0,0,0,0,9,5
150090311061012,233,209,0,97,0,0,32,1,3,0,0,84,24,176,159,0,76,0,0,30,2,0,0,0,59,16
150090311061013,8,7,0,5,0,0,1,0,0,0,0,2,1,7,6,0,4,0,0,1,0,0,0,0,2,1
150090311062000,192,172,0,120,0,4,24,0,2,0,0,21,20,160,153,0,115,0,3,22,0,0,0,0,12,7
150090311062001,197,187,0,141,0,4,28,0,1,0,0,14,6,172,174,0,133,0,6,25,0,0,0,0,9,3
150090311062002,175,142,0,128,0,3,9,0,1,0,0,9,36,153,136,0,120,0,3,7,0,0,0,0,7,12
150090311062003,153,139,0,122,0,2,4,0,1,0,0,11,13,120,114,0,100,0,2,5,0,0,0,0,6,6
150090311062004,140,124,0,87,0,3,19,0,0,0,0,14,14,106,103,0,74,0,1,17,0,0,0,0,9,4
150090311062005,334,311,0,262,0,4,28,0,2,0,0,29,19,267,272,0,232,0,3,27,0,0,0,0,21,3
150090311062006,283,244,0,175,0,6,21,0,1,0,0,27,41,223,212,0,165,0,5,25,0,0,0,0,14,11
150090311062007,160,127,0,115,0,1,6,0,2,0,0,12,38,121,108,0,94,0,2,7,0,0,0,0,8,10
150090311062008,171,129,0,70,0,3,26,0,0,0,0,23,48,133,113,0,67,0,5,30,0,0,0,0,9,14
150090311063000,733,479,0,69,0,238,126,0,52,0,0,46,264,456,320,0,51,0,95,125,0,36,0,0,45,143
150090311063001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090311063002,76,57,0,33,0,8,17,0,9,0,0,5,0,65,51,0,31,0,4,18,0,4,0,0,6,0
150090311063003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090311063004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090311063005,626,409,0,58,0,204,107,0,44,0,0,39,226,389,274,0,43,0,81,107,0,30,0,0,39,122
150090311071000,8,6,0,1,1,2,1,0,0,0,0,2,2,6,5,0,1,0,1,1,0,0,0,0,1,2
150090311071001,515,399,6,67,53,106,55,0,5,8,0,102,120,404,297,6,65,24,53,56,0,6,0,0,80,114
150090311071002,241,193,0,5,0,69,10,0,10,7,0,70,41,130,99,0,6,0,26,9,0,13,0,0,36,24
150090311071003,110,85,2,14,11,23,12,0,1,2,0,22,26,86,64,2,14,5,11,12,0,1,0,0,17,24
150090311071004,150,118,0,88,7,1,25,0,7,0,0,13,31,113,84,0,74,3,1,23,0,7,0,0,8,27
150090311071005,76,61,0,31,42,2,13,0,8,0,0,11,13,56,43,0,27,11,1,14,0,5,0,0,5,7
150090311071006,22,18,0,7,2,3,3,0,1,0,0,3,5,17,13,0,6,1,1,3,0,1,0,0,2,5
150090311071007,978,760,12,146,98,195,106,0,10,16,0,189,227,767,565,12,139,45,96,109,0,12,0,0,149,213
150090311071008,18,14,0,2,2,4,2,0,0,0,0,4,4,14,11,0,3,1,2,2,0,0,0,0,3,4
150090311071009,13,10,0,2,1,3,1,0,0,0,0,3,3,10,7,0,2,1,1,1,0,0,0,0,2,3
150090311071010,10,8,0,1,1,2,1,0,0,0,0,2,2,8,6,0,1,1,1,1,0,0,0,0,2,2
150090314021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021001,194,181,0,53,0,11,35,10,4,0,0,65,14,145,142,0,41,0,9,31,10,3,0,0,51,4
150090314021002,17,15,0,1,0,1,2,0,1,0,0,11,2,12,13,0,1,0,2,2,0,0,0,0,9,0
150090314021003,110,110,0,62,0,4,12,5,2,0,0,35,1,91,92,0,52,0,3,13,5,2,0,0,24,0
150090314021004,74,59,0,20,0,1,10,0,0,0,0,27,13,52,44,0,16,0,2,9,0,0,0,0,16,4
150090314021005,139,129,25,45,0,1,30,0,5,0,0,29,10,109,104,25,37,0,1,28,0,0,0,0,14,4
150090314021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021007,71,72,0,27,0,7,5,3,3,0,0,43,0,47,48,0,19,0,6,5,3,1,0,0,21,0
150090314021008,112,112,0,61,0,4,13,0,3,0,0,39,1,82,83,0,49,0,4,11,0,1,0,0,17,1
150090314021009,48,47,0,2,0,19,1,0,0,0,0,28,1,32,32,0,2,0,15,1,0,0,0,0,18,0
150090314021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021014,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
150090314021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314021017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150090314021018,55,51,0,9,0,5,12,5,1,0,0,15,5,48,44,0,8,0,4,11,5,0,0,0,13,2
150090314021019,129,126,0,36,0,5,22,2,5,0,0,58,5,103,100,0,31,0,6,21,2,3,0,0,36,2
150090314021020,112,109,0,2,0,46,3,0,0,0,0,65,3,72,72,0,2,0,36,3,0,0,0,0,39,1
150090314021021,131,130,0,2,0,56,5,0,0,0,0,71,3,84,85,0,2,0,42,5,0,0,0,0,42,1
150090314021022,5,5,0,4,0,0,0,0,0,0,0,1,0,4,5,0,4,0,0,0,0,0,0,0,1,0
150090314021023,11,9,0,1,0,0,0,0,1,0,0,13,1,7,6,0,1,0,0,0,0,0,0,0,9,0
150090314021024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314022001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314022002,655,588,0,261,0,36,230,0,11,0,0,58,59,501,460,0,189,0,31,206,0,3,0,0,33,37
150090314022003,174,158,0,65,0,9,66,0,3,0,0,18,15,148,134,0,49,0,8,59,0,3,0,0,14,12
150090314022004,386,361,0,139,0,34,148,0,6,0,0,35,26,295,281,0,104,0,25,125,0,3,0,0,22,15
150090314022005,285,274,0,92,0,36,127,0,8,0,0,27,14,226,218,0,71,0,20,114,0,6,0,0,19,10
150090314022006,43,45,0,0,0,8,44,0,0,0,0,4,0,32,33,0,0,0,3,35,0,0,0,0,3,0
150090314022007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314022008,77,79,0,33,0,12,20,0,2,0,0,8,1,53,54,0,22,0,8,16,0,0,0,0,4,1
150090314022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041000,19,15,0,4,0,0,13,0,1,0,0,1,4,18,14,0,2,0,0,13,0,2,0,0,1,4
150090314041001,55,55,0,24,0,0,44,0,0,0,0,0,1,47,44,0,10,0,0,40,0,0,0,0,0,2
150090314041002,113,98,0,33,0,0,54,0,5,0,0,6,16,89,74,0,15,0,0,54,0,7,0,0,5,14
150090314041003,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
150090314041004,44,42,0,3,0,0,31,0,0,0,0,3,3,41,39,0,1,0,0,34,0,0,0,0,5,1
150090314041005,264,153,0,38,0,0,102,0,3,0,0,8,103,181,113,0,14,0,0,93,0,1,0,0,6,72
150090314041006,71,68,0,24,0,0,32,0,9,0,0,4,5,53,49,0,10,0,0,33,0,5,0,0,3,3
150090314041007,43,31,0,20,0,0,15,0,2,0,0,2,12,41,29,0,9,0,0,16,0,5,0,0,3,13
150090314041008,21,21,0,3,0,0,15,0,0,0,0,1,1,21,19,0,1,0,0,15,0,0,0,0,2,1
150090314041009,15,16,0,10,0,0,9,0,0,0,0,0,0,14,14,0,5,0,0,7,0,0,0,0,0,0
150090314041010,4,5,0,5,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0
150090314041011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314041017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314042001,111,111,10,3,0,0,112,1,0,0,0,3,1,95,94,10,4,0,0,93,1,0,0,0,3,1
150090314042002,138,133,0,1,0,1,167,2,0,0,0,1,5,117,110,0,2,0,1,128,2,0,0,0,1,6
150090314042003,60,57,0,8,0,17,30,0,0,0,0,0,3,43,41,0,6,0,9,23,0,0,0,0,1,2
150090314042004,221,214,0,28,0,5,160,1,0,0,0,4,7,177,166,0,28,0,4,120,1,0,0,0,4,9
150090314042005,171,150,0,11,0,15,122,4,0,0,0,4,16,143,128,0,12,0,10,98,4,0,0,0,4,15
150090314042006,82,82,0,2,0,3,91,0,0,0,0,1,0,72,70,0,3,0,3,72,0,0,0,0,1,1
150090314042007,22,15,0,2,0,5,8,0,0,0,0,0,5,14,11,0,3,0,2,7,0,0,0,0,0,3
150090314042008,86,81,0,24,0,12,19,0,0,0,0,1,5,63,60,0,22,0,6,14,0,0,0,0,1,3
150090314042009,32,29,0,1,0,4,22,1,0,0,0,1,3,24,21,0,1,0,2,18,1,0,0,0,1,3
150090314042010,41,41,0,2,0,17,14,1,0,0,0,2,0,27,25,0,2,0,8,11,1,0,0,0,1,1
150090314042011,87,88,0,19,0,3,40,0,0,0,0,2,0,67,66,0,18,0,2,31,0,0,0,0,2,1
150090314042012,49,49,0,4,0,8,40,0,0,0,0,1,0,38,38,0,4,0,3,30,0,0,0,0,1,0
150090314043000,107,96,1,30,4,3,29,0,20,3,0,32,7,68,64,1,11,1,2,27,0,2,0,0,20,3
150090314043001,882,792,7,248,30,29,235,0,166,22,0,262,56,560,522,7,94,13,21,220,0,15,0,0,167,23
150090314043002,45,55,0,7,11,1,29,0,0,0,0,6,0,41,47,0,3,7,1,29,0,0,0,0,7,0
150090314043003,152,179,2,34,0,1,88,0,49,0,0,40,1,119,131,2,18,0,1,79,0,3,0,0,31,1
150090314043004,3,4,0,4,0,0,1,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,0,0
150090314043005,4,4,0,0,0,0,2,0,0,0,0,2,0,4,3,0,0,0,0,2,0,0,0,0,2,0
150090314043006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314043007,22,25,0,0,0,4,3,0,0,0,0,5,0,15,17,0,0,0,3,3,0,0,0,0,5,0
150090314043008,95,85,0,32,5,2,33,0,0,0,0,18,6,75,68,0,12,4,2,34,0,0,0,0,18,3
150090314051000,49,37,0,0,0,14,0,0,0,0,0,40,10,21,19,0,0,0,8,0,0,0,0,0,16,2
150090314051001,382,340,6,73,0,67,75,0,1,0,0,117,38,261,239,6,69,0,31,73,0,1,0,0,56,17
150090314051002,18,16,0,0,0,12,0,0,0,0,0,7,2,11,9,0,0,0,6,0,0,0,0,0,4,1
150090314051003,96,89,8,6,0,14,44,0,0,0,0,9,6,89,87,8,6,0,13,49,0,1,0,0,8,3
150090314051004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314051005,115,107,0,46,0,12,17,0,0,0,0,26,8,88,86,0,47,0,8,17,0,0,0,0,12,3
150090314051006,310,289,1,90,0,37,49,0,10,0,0,126,23,228,218,1,84,0,24,47,0,11,0,0,72,10
150090314051007,108,106,0,47,0,6,15,0,3,0,0,38,3,80,81,0,45,0,6,15,0,2,0,0,15,1
150090314051008,7,6,0,0,0,0,3,0,0,0,0,5,1,6,6,0,0,0,0,3,0,0,0,0,4,0
150090314051009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314051010,18,18,0,2,0,1,5,0,0,0,0,14,1,14,14,0,2,0,1,3,0,0,0,0,10,1
150090314051011,39,37,0,5,0,18,5,0,0,0,0,9,3,14,14,0,1,0,5,6,0,0,0,0,2,0
150090314051012,336,313,0,144,0,38,38,0,1,0,0,74,24,237,226,0,124,0,22,35,0,0,0,0,42,11
150090314051013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090314052000,75,68,0,58,0,1,8,0,0,0,0,0,3,49,44,0,36,0,1,7,0,0,0,0,0,2
150090314052001,205,204,0,149,0,5,13,0,7,0,0,38,5,138,140,0,110,0,6,10,0,3,0,0,14,2
150090314052002,429,429,0,331,0,12,32,0,25,0,0,53,9,302,302,0,243,0,10,24,0,20,0,0,27,6
150090314052003,347,347,0,267,0,10,26,0,21,0,0,42,7,244,244,0,196,0,8,19,0,17,0,0,22,5
150090314052004,125,115,0,86,0,2,13,0,11,0,0,15,5,93,88,0,66,0,4,10,0,7,0,0,7,3
150090314052005,206,191,0,170,0,0,4,0,14,0,0,20,8,144,136,0,128,0,1,2,0,10,0,0,7,5
150090314052006,63,56,0,39,0,0,9,0,2,0,0,12,3,50,46,0,31,0,0,8,0,3,0,0,8,2
150090314053000,63,53,0,23,0,1,31,0,0,0,0,2,12,56,49,0,20,0,1,30,0,0,0,0,3,6
150090314053001,336,295,0,147,0,3,117,0,34,0,0,43,38,246,234,0,108,0,2,109,0,11,0,0,29,14
150090314053002,39,28,0,17,0,1,3,0,4,0,0,4,14,30,23,0,14,0,0,3,0,0,0,0,3,5
150090314053003,37,28,0,19,0,0,8,0,5,0,0,2,11,25,20,0,11,0,0,8,0,2,0,0,2,5
150090314053004,41,36,0,15,0,0,12,0,0,0,0,8,5,35,32,0,12,0,1,13,0,0,0,0,7,3
150090314053005,30,20,0,11,0,0,7,0,5,0,0,4,12,20,16,0,8,0,0,7,0,2,0,0,2,3
150090314053006,24,23,0,12,0,0,3,0,7,0,0,6,0,20,20,0,12,0,0,3,0,5,0,0,5,0
150090314053007,170,148,0,68,0,2,18,0,11,0,0,39,21,134,127,0,56,0,2,14,0,6,0,0,43,7
150090314053008,47,43,0,22,0,0,0,0,0,0,0,15,2,33,33,0,17,0,0,0,0,0,0,0,13,1
150090314053009,151,127,0,59,0,2,56,0,20,0,0,17,26,113,104,0,46,0,2,45,0,13,0,0,15,9
150090314053010,97,90,0,42,0,1,40,0,9,0,0,12,4,80,79,0,33,0,2,38,0,6,0,0,9,2
150090314053011,15,14,0,10,0,0,0,0,0,0,0,3,0,13,13,0,8,0,0,0,0,0,0,0,4,0
150090314054000,44,46,0,26,0,5,7,0,0,0,0,0,0,45,47,0,28,0,5,8,0,0,0,0,0,0
150090314054001,345,337,0,208,0,19,15,0,17,0,0,65,0,287,280,0,175,0,18,15,0,6,0,0,53,0
150090314054002,128,123,0,108,0,2,7,0,0,0,0,10,0,115,111,0,95,0,2,7,0,0,0,0,10,0
150090314054003,53,51,0,49,0,0,3,0,3,0,0,3,0,43,42,0,39,0,0,3,0,0,0,0,2,0
150090314054004,100,104,0,97,0,2,4,0,0,0,0,5,0,90,92,0,82,0,3,4,0,0,0,0,4,0
150090314054005,104,104,0,106,0,0,2,0,0,0,0,5,0,96,95,0,98,0,0,2,0,0,0,0,4,0
150090314054006,254,259,0,236,0,5,7,0,11,0,0,22,0,221,227,0,208,0,6,6,0,3,0,0,15,0
150090314054007,52,56,0,45,0,2,5,0,4,0,0,5,0,48,51,0,45,0,1,5,0,1,0,0,2,0
150090315011000,271,259,15,33,8,13,131,44,4,10,0,125,2,191,183,13,27,8,11,119,38,4,10,0,41,2
150090315011001,466,469,15,109,2,28,183,12,8,0,0,85,1,327,328,12,83,2,27,167,8,10,0,0,25,1
150090315011002,5,5,0,0,0,0,4,0,0,0,0,2,0,3,4,0,0,0,0,4,0,0,0,0,0,0
150090315011003,243,247,30,68,0,19,37,4,3,0,0,73,1,174,175,25,55,0,22,35,4,1,0,0,19,1
150090315012000,7,4,0,0,0,0,4,0,0,0,0,0,5,6,4,0,0,0,0,4,0,0,0,0,0,3
150090315012001,40,39,0,2,0,0,36,2,0,0,0,3,0,38,37,0,2,0,0,34,1,0,0,0,2,0
150090315012002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012004,42,40,0,7,0,0,32,0,2,0,0,3,2,40,38,0,7,0,0,31,0,1,0,0,2,1
150090315012005,6,5,0,0,0,0,5,0,0,0,0,0,2,6,5,0,0,0,0,5,0,0,0,0,0,1
150090315012006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012012,174,160,1,10,0,4,116,0,1,0,0,14,14,148,138,1,10,0,4,100,0,0,0,0,13,10
150090315012013,13,12,0,1,0,1,9,0,0,0,0,1,1,11,10,0,1,0,0,8,0,0,0,0,1,1
150090315012014,7,7,0,2,0,0,5,0,0,0,0,0,0,7,7,0,2,0,0,5,0,0,0,0,0,0
150090315012015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315012017,4,4,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
150090315012018,16,15,0,3,0,0,13,0,0,0,0,0,0,14,14,0,4,0,0,11,0,0,0,0,0,0
150090315012019,729,666,3,209,0,5,392,2,12,0,0,67,62,594,552,3,172,0,6,328,3,3,0,0,55,39
150090315012020,49,43,0,24,0,0,15,0,5,0,0,7,5,32,28,0,15,0,0,13,0,0,0,0,2,4
150090315012021,23,20,0,2,0,0,19,0,0,0,0,0,4,20,18,0,1,0,0,17,0,0,0,0,0,1
150090315031000,87,84,0,11,0,2,71,0,5,0,0,1,2,80,78,0,6,0,3,66,0,3,0,0,1,1
150090315031001,252,231,4,27,0,1,207,0,0,0,0,1,21,233,220,4,20,0,1,200,0,0,0,0,1,13
150090315031002,61,59,0,0,0,6,50,0,0,0,0,0,0,50,50,0,0,0,3,45,0,0,0,0,0,0
150090315031003,85,82,0,11,0,0,70,4,5,0,0,1,1,68,66,0,8,0,0,58,4,3,0,0,1,1
150090315031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315031005,417,377,0,44,0,5,315,0,26,0,0,6,43,339,318,0,28,0,2,277,0,7,0,0,6,22
150090315031006,13,13,0,5,0,0,10,0,0,0,0,0,0,11,11,0,3,0,0,9,0,0,0,0,0,0
150090315031007,79,77,0,4,0,0,73,0,5,0,0,0,0,60,60,0,3,0,0,57,0,2,0,0,0,0
150090315031008,77,63,0,0,0,0,58,0,11,0,0,1,18,56,48,0,0,0,0,46,0,3,0,0,1,10
150090315031009,69,64,0,2,0,1,61,0,3,0,0,0,5,57,54,0,1,0,1,52,0,2,0,0,0,3
150090315031010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315031011,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150090315031012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315031013,4,4,0,1,0,0,4,0,0,0,0,0,0,5,4,0,1,0,0,4,0,0,0,0,0,0
150090315032000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032005,560,354,0,53,13,3,235,0,7,0,0,69,199,457,320,0,54,7,3,221,0,7,0,0,46,127
150090315032006,130,125,0,9,9,2,76,0,2,0,0,21,9,105,105,0,10,4,2,73,0,3,0,0,13,6
150090315032007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032008,2,2,0,1,0,0,2,0,0,0,0,0,0,2,3,0,1,0,0,2,0,0,0,0,0,0
150090315032009,322,247,0,43,18,5,87,0,6,0,0,80,77,208,168,0,41,9,5,73,0,5,0,0,29,42
150090315032010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032015,21,22,0,4,0,0,15,0,0,0,0,5,0,18,19,0,4,0,0,16,0,0,0,0,2,0
150090315032016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315032021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150090315041001,5,5,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
